"data_hora","vento_u","vento_v","periodo_onda_pico","pressao_media_mar","direcao_media_onda","coef_arrasto_onda","assimetria_espectral_onda","inclinacao_media_quadratica_onda","altura_maxima_onda"
2025-01-09 06:00:00,-2.39736938476562,0.0059356689453125,10.2308120727539,101011.625,152.695709228516,0.000698896357789636,0.0130742974579334,0.00308464746922255,2.45502185821533
2025-01-09 07:00:00,-2.67977905273438,0.141143798828125,10.1956558227539,100995.5625,152.455429077148,0.000683605670928955,0.013054333627224,0.00292443158105016,2.43266582489014
2025-01-09 08:00:00,-2.87736511230469,0.165786743164062,10.1585464477539,101034.3125,152.216751098633,0.000683518126606941,0.0130309574306011,0.00278910808265209,2.40958976745605
2025-01-09 09:00:00,-2.99217224121094,0.207931518554688,10.1204605102539,101070.75,151.992599487305,0.000700760399922729,0.0130018703639507,0.00267102685756981,2.38598346710205
2025-01-09 10:00:00,-2.94822692871094,-0.912887573242188,10.0818862915039,101135.0625,151.697601318359,0.00077094160951674,0.0129761807620525,0.00267243571579456,2.36566925048828
2025-01-09 11:00:00,-3.09152221679688,-0.954116821289062,10.0442886352539,101180.25,151.465881347656,0.000793046550825238,0.0129332579672337,0.00265620253048837,2.34320259094238
2025-01-09 12:00:00,-3.00181579589844,-0.0522308349609375,10.0071792602539,101208.9375,151.348876953125,0.000779968919232488,0.0128778591752052,0.0025695723015815,2.31638145446777
2025-01-09 13:00:00,-3.13890075683594,1.13232421875,9.96958160400391,101216,151.293838500977,0.000818329397588968,0.0128244198858738,0.00252415775321424,2.29095840454102
2025-01-09 14:00:00,-3.84071350097656,1.90724182128906,9.93100738525391,101218.125,151.212020874023,0.000873708399012685,0.0127817839384079,0.00257538119331002,2.27001285552979
2025-01-09 15:00:00,-4.22781372070312,1.74334716796875,9.89243316650391,101195.6875,151.088821411133,0.000930414767935872,0.0127513706684113,0.00271352054551244,2.25379276275635
2025-01-09 16:00:00,-3.84022521972656,2.26849365234375,9.85288238525391,101159.625,150.828720092773,0.000968904700130224,0.0127622075378895,0.00303949718363583,2.24829578399658
